clip_id,scenario_id,subject_id,filepath,orig_filename,duration_s,fps,resolution,frame_count,sha256,recorded_at,split_scenario,split_subject,split_random_leaky_DO_NOT_USE_FOR_EVAL
S02_F01_c044,S02_F01,P01,raw/clips/classroom/S02_F01/S02_F01_c044.mp4,S02_F01_c044.mp4,4.6,15,640x480,69,a6a87e7e310c2e4645eb16d36366459af595e9ecabab2289697e613c591aa36f,,train,train,train
S02_F01_c045,S02_F01,P02,raw/clips/classroom/S02_F01/S02_F01_c045.mp4,S02_F01_c045.mp4,5.333,15,640x480,80,9a0e4742368df6cf4762e8026ca52b5754afed7f43f7a71341a0f02caf9e8c5f,,train,train,test
S02_F01_c046,S02_F01,P02,raw/clips/classroom/S02_F01/S02_F01_c046.mp4,S02_F01_c046.mp4,5.2,15,640x480,78,ca69edc1900f42e37003fdae322b81247672569d0759b2f0e2540aa4f57cf02a,,train,train,train
S02_F01_c047,S02_F01,P04,raw/clips/classroom/S02_F01/S02_F01_c047.mp4,S02_F01_c047.mp4,5.533,15,640x480,83,f87dda73383222e3704a4d23eba1cc4e6149395daf99646c6a27fd6ab9943b06,,train,val,train
S02_F01_c048,S02_F01,P04,raw/clips/classroom/S02_F01/S02_F01_c048.mp4,S02_F01_c048.mp4,6.333,15,640x480,95,f9c38e10010179a60cba0d394fa917ed29fbbcae7f03653e98c677adcfede99b,,train,val,train
S02_F01_c049,S02_F01,P04,raw/clips/classroom/S02_F01/S02_F01_c049.mp4,S02_F01_c049.mp4,6.133,15,640x480,92,6b79e978bc2df8565afada7db4b1a792fec2ec0b682172a15657d54c90c21170,,train,val,test
S02_F01_c050,S02_F01,P04,raw/clips/classroom/S02_F01/S02_F01_c050.mp4,S02_F01_c050.mp4,6.133,15,640x480,92,da694f0b572d5f659c6e9236855f91628887a39072f330b5a10f96f713cded94,,train,val,train
S02_F01_c051,S02_F01,P01,raw/clips/classroom/S02_F01/S02_F01_c051.mp4,S02_F01_c051.mp4,5.467,15,640x480,82,0520c3684e5eedcd105da9f62b04e5e39782116811418711fbbcf346563f9dd2,,train,train,test
S02_F01_c052,S02_F01,P01,raw/clips/classroom/S02_F01/S02_F01_c052.mp4,S02_F01_c052.mp4,6.733,15,640x480,101,0a9206044dfb0609fad2a8cd1e5e0d55954a73a38ea2c2ada6476c3497d6603d,,train,train,train
S02_F01_c053,S02_F01,P02,raw/clips/classroom/S02_F01/S02_F01_c053.mp4,S02_F01_c053.mp4,4.6,15,640x480,69,315104fec40b27303b3d765edea826ffecde03c20155d89b59f0f5ecb3ef3d7f,,train,train,val
S02_F01_c054,S02_F01,P02,raw/clips/classroom/S02_F01/S02_F01_c054.mp4,S02_F01_c054.mp4,5.467,15,640x480,82,5ddef04165c840e1dd5dd06580548b2e2fdeb8425cdc02e61b578136ec589cc6,,train,train,train
S02_F01_c055,S02_F01,P02,raw/clips/classroom/S02_F01/S02_F01_c055.mp4,S02_F01_c055.mp4,4.8,15,640x480,72,32d9baa2829c3cd28ec25879e984bd528da857ece316add69ced15d77d9255b0,,train,train,val
S02_F01_c056,S02_F01,P02,raw/clips/classroom/S02_F01/S02_F01_c056.mp4,S02_F01_c056.mp4,5.067,15,640x480,76,e19aa6550eb6222f27e90972b3498b8335e9e94831bc70b4d7277c23baaf3aa8,,train,train,train
S02_F01_c057,S02_F01,P01,raw/clips/classroom/S02_F01/S02_F01_c057.mp4,S02_F01_c057.mp4,5.267,15,640x480,79,7afb8aa4c96364a587abca142dcf0fab0941887dd0bb7a85f2506849738cbe2d,,train,train,train
S02_F01_c058,S02_F01,P01,raw/clips/classroom/S02_F01/S02_F01_c058.mp4,S02_F01_c058.mp4,5.133,15,640x480,77,4506abae2ffdc50ce774907aaf2886c071b730ae9e4b6255dc5e106f00cf383f,,train,train,train
S02_F01_c059,S02_F01,P04,raw/clips/classroom/S02_F01/S02_F01_c059.mp4,S02_F01_c059.mp4,0.467,15,640x480,7,0104030070fbd116e5cb559db5cc4655892c8f5c03b6a0351d49f1cf117015d4,,train,val,train
S02_F01_c060,S02_F01,P04,raw/clips/classroom/S02_F01/S02_F01_c060.mp4,S02_F01_c060.mp4,1.533,15,640x480,23,8d491d1f11b24217c2400e3c1584fa5b285fa57781f458abb4c1c3fa1daae562,,train,val,train
S02_F01_c061,S02_F01,P04,raw/clips/classroom/S02_F01/S02_F01_c061.mp4,S02_F01_c061.mp4,6.867,15,640x480,103,5482c5ba001a0e67a43f08d480a9a1be23df633f9730ccc28caf4f5029977b93,,train,val,test
S03_F05_c001,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c001.mp4,S03_F05_c001.mp4,5.333,15,640x480,80,ea54094cb36eda69bba3e194559c2f1c929a7f74e36b2cd7f7190647f859a080,,train,train,test
S03_F05_c002,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c002.mp4,S03_F05_c002.mp4,5.4,15,640x480,81,f117cc8d73eadd8af9f1567128b385e14005c28344fb4b5846dc911add171eb2,,train,train,train
S03_F05_c003,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c003.mp4,S03_F05_c003.mp4,5.467,15,640x480,82,077e78cdd1bc739557fbf70548d55de0dfc1cae2fcd3bf58ab46db6612a7028e,,train,train,train
S03_F05_c004,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c004.mp4,S03_F05_c004.mp4,5.333,15,640x480,80,932c074a07b97fe7d28519635b1c94d9e8d8234ec653f1450cef4c7745e2a206,,train,val,val
S03_F05_c005,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c005.mp4,S03_F05_c005.mp4,5.267,15,640x480,79,f353d97e9ebc51ea9bd4421a38a407d2c47bdfee04bb4506f4a67b3f5599996b,,train,val,test
S03_F05_c006,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c006.mp4,S03_F05_c006.mp4,6.4,15,640x480,96,931c765035904b770bb721e03d012f6f42c27a3bfb2442bf91f3fd79f0adc907,,train,train,train
S03_F05_c007,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c007.mp4,S03_F05_c007.mp4,5.733,15,640x480,86,a1f3a7a54717fa036b67fd38ddb4c268eee4c4506512ee3e6f6e5b1553d83638,,train,train,val
S03_F05_c008,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c008.mp4,S03_F05_c008.mp4,5.533,15,640x480,83,2b988d3ae3baf9b8546f0c801a0b6a0dd670cec36cea8f433d70d57f82b73240,,train,train,test
S03_F05_c009,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c009.mp4,S03_F05_c009.mp4,5.6,15,640x480,84,630b105104f1acaa5aa6eb52efe6045004994b6cecad0dd9165397724049dd91,,train,train,train
S03_F05_c010,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c010.mp4,S03_F05_c010.mp4,4.933,15,640x480,74,899a85cf118b3b53f1dc28a2da984ee82c62f49e57cca3642a6601639886f85b,,train,train,train
S03_F05_c011,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c011.mp4,S03_F05_c011.mp4,5.133,15,640x480,77,3fa5c843c2559aef7ab56a95c283f9dd8f3ee2ba79a80bfb3b952c11a0cdb8d7,,train,train,test
S03_F05_c012,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c012.mp4,S03_F05_c012.mp4,5.333,15,640x480,80,f5aad87660d865755e26e7dc53010de935659b321750683c46b9c6e4167e6082,,train,val,test
S03_F05_c013,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c013.mp4,S03_F05_c013.mp4,6.533,15,640x480,98,1fd0c30bcf3a3ab97342264798151d99b23088cda197e86dffcfd69721742b80,,train,val,train
S03_F05_c014,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c014.mp4,S03_F05_c014.mp4,5.6,15,640x480,84,1b624f49f0c634ef9304f794fb0471363e31dfa5c8dd7f60a2687ef8e3816204,,train,val,train
S03_F05_c015,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c015.mp4,S03_F05_c015.mp4,5.467,15,640x480,82,fe74c2ff7a7d32c39721ac2a3427e95ddf2faea58b19322aa6e778203e011893,,train,val,test
S03_F05_c016,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c016.mp4,S03_F05_c016.mp4,5.133,15,640x480,77,bd5c348537f6393a362839d652668be3f09ab2eda73469d2441d9d65dfaf819d,,train,train,test
S03_F05_c017,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c017.mp4,S03_F05_c017.mp4,6,15,640x480,90,af5594a7701c07453c264c2a5fc9c3e2bd705a0fe17f04c1f4278454f6a795f4,,train,train,train
S03_F05_c018,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c018.mp4,S03_F05_c018.mp4,5.133,15,640x480,77,9f3f8d3878324afafd8c7ce44a3c69cdbc79ea9a981ccc7e9396cdad2c31b1d5,,train,train,train
S03_F05_c019,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c019.mp4,S03_F05_c019.mp4,4.533,15,640x480,68,31a50be72c7305a601556fc9d31bf0d91603d12bc811fee4ecd1980be11df64a,,train,train,train
S03_F05_c020,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c020.mp4,S03_F05_c020.mp4,5.067,15,640x480,76,1d51fdeb1c9d65d5091767f7a34985beccd37cc03fd4b6718900a4c97e7714a3,,train,train,train
S03_F05_c021,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c021.mp4,S03_F05_c021.mp4,8.333,15,640x480,125,0f48a0c5493e6e3ecb13608a3ae6cb5b2d339f8d67b3267564d6e4c418a4d67c,,train,train,train
S03_F05_c022,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c022.mp4,S03_F05_c022.mp4,8.333,15,640x480,125,0f48a0c5493e6e3ecb13608a3ae6cb5b2d339f8d67b3267564d6e4c418a4d67c,,train,train,train
S03_F05_c023,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c023.mp4,S03_F05_c023.mp4,4.133,15,640x480,62,65d80ca2c2dcfaffdd7280aad934811eda6965ba9977b6d11ecb0a1df38b0234,,train,train,train
S03_F05_c024,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c024.mp4,S03_F05_c024.mp4,6,15,640x480,90,dcbaf03e54f6b0b3aba110a15a61e8c787c845b6c6ede74490cf4ca48d6c868a,,train,train,val
S03_F05_c025,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c025.mp4,S03_F05_c025.mp4,5.333,15,640x480,80,cb7948e801297c136c40316fbaa52f8b72d6ca59ee2cfe7b107a54ce93b04f45,,train,val,train
S03_F05_c026,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c026.mp4,S03_F05_c026.mp4,5.067,15,640x480,76,4cc44a03c3e77e49be78ba0507ae4fc2e387da2e0da9197639eb8a28632fea53,,train,val,train
S03_F05_c027,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c027.mp4,S03_F05_c027.mp4,5.267,15,640x480,79,ded1e6b33489b6a02e59faec6f7900f55b8303bd1373b8e6ee90ec75712fb64c,,train,val,train
S03_F05_c028,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c028.mp4,S03_F05_c028.mp4,5.8,15,640x480,87,b8bc1356294fdcbeb3ed9d5f3a8901d7bef14ac65279c137d2221e66d14c2e7d,,train,val,val
S03_F05_c029,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c029.mp4,S03_F05_c029.mp4,5.8,15,640x480,87,e8d072a8efd483faed56a5d99bc4358a4fc0a3e9a625b5ec5fa0601ab2ace780,,train,train,val
S03_F05_c030,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c030.mp4,S03_F05_c030.mp4,5.8,15,640x480,87,e8d072a8efd483faed56a5d99bc4358a4fc0a3e9a625b5ec5fa0601ab2ace780,,train,train,train
S03_F05_c031,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c031.mp4,S03_F05_c031.mp4,5.333,15,640x480,80,677923840083ee5de745045e0049cedab598ae5975b669b3d515c1e44ee56769,,train,train,test
S03_F05_c032,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c032.mp4,S03_F05_c032.mp4,5.4,15,640x480,81,08abe48647dc7bdac227471bf6456008bf66edb9882814b2a5b9fc88cee29b04,,train,train,train
S03_F05_c033,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c033.mp4,S03_F05_c033.mp4,5.533,15,640x480,83,a61890e7fb556df433600853d6cd4354638195d9f99e3e445c8a3d90d15fd545,,train,train,test
S03_F05_c034,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c034.mp4,S03_F05_c034.mp4,5.267,15,640x480,79,6ce1ea6e44910f2d2ba021c9126219dfd441d51b6800fb155ec9d2e581ad2716,,train,val,train
S03_F05_c035,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c035.mp4,S03_F05_c035.mp4,5.333,15,640x480,80,cba607eb2d75afd0f9e7d0576b6ff87963d86cd96579e85acbdc25d81c29c872,,train,val,train
S03_F05_c036,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c036.mp4,S03_F05_c036.mp4,5.267,15,640x480,79,2a4cf918b200557c438bc1d070ef2ad0e8170cafd86a84224ef6c257b0c0321e,,train,train,train
S03_F05_c037,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c037.mp4,S03_F05_c037.mp4,5.533,15,640x480,83,5e8d14daca16bb858c5b2814e76b531d52495a779e6bc13410ade6c7a54ba3b7,,train,train,train
S03_F05_c038,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c038.mp4,S03_F05_c038.mp4,4.8,15,640x480,72,98a8d228272894c131b1a201c1deec8ecf99fae74e5a2fdc4e1911193e5c1aee,,train,train,train
S03_F05_c039,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c039.mp4,S03_F05_c039.mp4,5.533,15,640x480,83,8471d86c48d9069a838d16bba0190aa6a3bba7e2d6eeb86fb3c6482a08d0faed,,train,train,train
S03_F05_c040,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c040.mp4,S03_F05_c040.mp4,5.067,15,640x480,76,e92892b9d3f699c109e0e1c4f2c8edc1c81dc4ef8395799cfd8d3c59c14bb8f5,,train,train,train
S03_F05_c041,S03_F05,P02,raw/clips/classroom/S03_F05/S03_F05_c041.mp4,S03_F05_c041.mp4,5.333,15,640x480,80,2a81c3299a24cbdacfbca46d27fbe5c388665e721d6275fd3b6fef096850afd7,,train,train,train
S03_F05_c042,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c042.mp4,S03_F05_c042.mp4,5.133,15,640x480,77,c22531b92b8493dabe36eeac9dbee39c3138a4b39da0dc1543115aa531d05d6f,,train,train,train
S03_F05_c043,S03_F05,P01,raw/clips/classroom/S03_F05/S03_F05_c043.mp4,S03_F05_c043.mp4,5.533,15,640x480,83,d05537471891b99155eeb30da7ed3d81d71aaade74c85b303cfb3afb86076412,,train,train,train
S03_F05_c044,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c044.mp4,S03_F05_c044.mp4,5.733,15,640x480,86,ea3ed2ab07a6570ec7e37bb3ab9feffb1f3c7a9055894e3f9ae225edcee254d9,,train,val,train
S03_F05_c045,S03_F05,P04,raw/clips/classroom/S03_F05/S03_F05_c045.mp4,S03_F05_c045.mp4,5.333,15,640x480,80,eca813ef15bd1134751f22aa0d9db9e16e78eb180890e71a3fa9b729ec589199,,train,val,test
S03_F05_c046,S03_F05,P06,raw/clips/classroom/S03_F05/S03_F05_c046.mp4,S03_F05_c046.mp4,6.467,15,640x480,97,c1266a233180cb3ebdf6fd988e01f0b5a44bdcd4e0f1135a463ea4ca96a11913,,train,train,train
S03_F05_c047,S03_F05,P06,raw/clips/classroom/S03_F05/S03_F05_c047.mp4,S03_F05_c047.mp4,6.533,15,640x480,98,f918d4a74b6b68347a9501e9327bbbc3ee4c36a320d7ce6b090f5d7a6292f603,,train,train,train
S03_F05_c048,S03_F05,P06,raw/clips/classroom/S03_F05/S03_F05_c048.mp4,S03_F05_c048.mp4,6.267,15,640x480,94,de2dd4ff310a69e411986edc17f8cb67c242b730d172f9a2f14aef6bb52d8443,,train,train,test
S03_F05_c049,S03_F05,P06,raw/clips/classroom/S03_F05/S03_F05_c049.mp4,S03_F05_c049.mp4,6.333,15,640x480,95,ed1de4569d943261af7a6d2e9c875eda5dc93a9e7c8863096b43677ad4ad35a4,,train,train,train
S03_F05_c050,S03_F05,P06,raw/clips/classroom/S03_F05/S03_F05_c050.mp4,S03_F05_c050.mp4,5.933,15,640x480,89,8db7801ef66c147076c3462ec9af38136e58c40dd54a150f3af00d9e0393a745,,train,train,train
S03_F05_c051,S03_F05,P06,raw/clips/classroom/S03_F05/S03_F05_c051.mp4,S03_F05_c051.mp4,5.467,15,640x480,82,ac4d43e436b85bfd911bb0e2b72b1bc3c59a00d3e14502444351d30253d116dd,,train,train,train
S03_F05_c052,S03_F05,P06,raw/clips/classroom/S03_F05/S03_F05_c052.mp4,S03_F05_c052.mp4,6.467,15,640x480,97,b6488103748c75f02d34ad38af4d7b54f98302c45047963fc2f2375b8c9d2f53,,train,train,train
S03_F05_c053,S03_F05,P06,raw/clips/classroom/S03_F05/S03_F05_c053.mp4,S03_F05_c053.mp4,6.867,15,640x480,103,7b3176fb398dd95ccbf02b0f6a0b16f32f1baa915efbf1fd2ca0c88503af99c9,,train,train,train
S03_F05_c054,S03_F05,P06,raw/clips/classroom/S03_F05/S03_F05_c054.mp4,S03_F05_c054.mp4,5.267,15,640x480,79,788e397a89d93d89587b0e09336f0bbab8698f47592358ac06bfdca49a0a5947,,train,train,train
S03_F05_c055,S03_F05,P06,raw/clips/classroom/S03_F05/S03_F05_c055.mp4,S03_F05_c055.mp4,8.667,15,640x480,130,4ef70e041adc3926a4502607676a4e9f6f7054bf574a622609703e040d6cdfea,,train,train,train
S04_F04_c001,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c001.mp4,S04_F04_c001.mp4,5.8,15,640x480,87,c3161480817974fe70f49b5ff9e1101d52eb401e5f33f53cf9abccd2bf690d20,,train,train,test
S04_F04_c002,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c002.mp4,S04_F04_c002.mp4,6.2,15,640x480,93,c2fb00981027c11f9a5e7e937be6b8641f4d112103f2f2a39b4cf38c0dff3dda,,train,train,train
S04_F04_c003,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c003.mp4,S04_F04_c003.mp4,4.733,15,640x480,71,f815711cbff55100e877a85283c1600bafa22d75f72244b9b7802ce5ed810c4d,,train,train,train
S04_F04_c004,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c004.mp4,S04_F04_c004.mp4,5.2,15,640x480,78,b6d218a6225b27ccb89828ef41b5aa4916b1f03aa3fb190720050a5367f2ba24,,train,train,test
S04_F04_c005,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c005.mp4,S04_F04_c005.mp4,6.2,15,640x480,93,1c07590bccdbbc889e47998288f386329154b5acf4fe6e6df27ee9dccc4364c8,,train,train,val
S04_F04_c006,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c006.mp4,S04_F04_c006.mp4,6.467,15,640x480,97,4fd3d6bc60e3ee1b895e9dd134ebd62e2dc28e0148aa8ece044ad5875f366565,,train,train,test
S04_F04_c007,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c007.mp4,S04_F04_c007.mp4,6.133,15,640x480,92,7c3b8e865387546b62730f1741ebc6cc68d3d706d62bab3c19fd4f1230a7c460,,train,train,train
S04_F04_c008,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c008.mp4,S04_F04_c008.mp4,6.6,15,640x480,99,f7ca6846f47a0067c8de20ac2afe0fbbd848f4e176790fd42a32aad4da2d6ab9,,train,train,val
S04_F04_c009,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c009.mp4,S04_F04_c009.mp4,7,15,640x480,105,16f723a5552d0bb3dd0c4705dd4a8fc7106fe14d2838af474ab3e1e8fdbcfb25,,train,train,val
S04_F04_c010,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c010.mp4,S04_F04_c010.mp4,5.733,15,640x480,86,43998c9943bdf106ba7f1ee6b2eb2c1b5bb9f4f266246fd4832bd58d23f04ab7,,train,train,train
S04_F04_c011,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c011.mp4,S04_F04_c011.mp4,5.933,15,640x480,89,86da4dda63ceb06c8f9b8e8d6fcec0771386b20d92c92b6d8c19dffd497a7e13,,train,train,train
S04_F04_c012,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c012.mp4,S04_F04_c012.mp4,5.867,15,640x480,88,62b22ac92f2418eb0a70b55ef89838ef03799ec90cc60666bfc36199687a7cd8,,train,train,train
S04_F04_c013,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c013.mp4,S04_F04_c013.mp4,5.733,15,640x480,86,781c97684838311591f119bfdb54e5afbecf3183bbcc4627fcbc92a695e29a6e,,train,train,test
S04_F04_c014,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c014.mp4,S04_F04_c014.mp4,5.333,15,640x480,80,1b315a428381c90f7d7c8e720a205f00d039d56d2638b2685c4e7d82544ae5a6,,train,train,train
S04_F04_c015,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c015.mp4,S04_F04_c015.mp4,5.333,15,640x480,80,456758c8ce9e44768c08f0e2e2e2346a5e2150de342c547eba5b5adabc9141be,,train,train,val
S04_F04_c016,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c016.mp4,S04_F04_c016.mp4,5.2,15,640x480,78,9ac1061631a8fbb7ccd51a6439d63e69a87b22337ae350a85e3dd8339db56038,,train,train,val
S04_F04_c017,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c017.mp4,S04_F04_c017.mp4,5,15,640x480,75,76cacdf9766c07e609df5a1c939de53694bc960e1bd16d66ebfb0ebe6ce6836b,,train,train,train
S04_F04_c018,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c018.mp4,S04_F04_c018.mp4,5,15,640x480,75,e39d83e16a3ed9368701b1fa928e78b87be8e7af85f4aa64b0a706fbe2ec3e54,,train,train,train
S04_F04_c019,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c019.mp4,S04_F04_c019.mp4,5.467,15,640x480,82,53843d12e433e4632363ef0f19cbc19ff4e3530421208b1e7d687a5ae7c294d8,,train,train,train
S04_F04_c020,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c020.mp4,S04_F04_c020.mp4,6,15,640x480,90,1b28e4407c90a989f5d645f2928685e76366594711acf0cc71b2f6cfbf9834fc,,train,train,train
S04_F04_c021,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c021.mp4,S04_F04_c021.mp4,6.2,15,640x480,93,041e5c8541b1440f61e9b245b8e6fa3b1c845a79ae6ffa79b3a73f31be299b29,,train,train,test
S04_F04_c022,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c022.mp4,S04_F04_c022.mp4,7.333,15,640x480,110,375e3648eb7f4d5373232dac486474d63da62e0bf7ffde770585a9f3246b00a5,,train,train,train
S04_F04_c023,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c023.mp4,S04_F04_c023.mp4,5.133,15,640x480,77,a0c87c1a25d1fc76e519d453a501b681c9d56e12623e6ed89c42f396e5fa6f75,,train,train,val
S04_F04_c024,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c024.mp4,S04_F04_c024.mp4,5.067,15,640x480,76,ca067b02e219ff040c8b6a1e43aa62860fb248e2e0294caa6f6fcbf7a471fde4,,train,train,test
S04_F04_c025,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c025.mp4,S04_F04_c025.mp4,5.333,15,640x480,80,3160b7a7eae46910e89ddbd9ed6f16c1a17129af82ed206a7115e6f4dca56009,,train,train,train
S04_F04_c026,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c026.mp4,S04_F04_c026.mp4,5.4,15,640x480,81,dadfe1844660e73584cdccd9891a125a9902fe7e8ad3534f2dad17217a4a479d,,train,train,train
S04_F04_c027,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c027.mp4,S04_F04_c027.mp4,5.2,15,640x480,78,dc1a9999c744e94535dcff42a2ed03e54f00c3ee4f76d99a6f5caa0b38723850,,train,train,train
S04_F04_c028,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c028.mp4,S04_F04_c028.mp4,5.467,15,640x480,82,706c16a75851c69be8e500ff72dd900a6f18226441d5276a6935fd9cf2ba5ee5,,train,train,train
S04_F04_c029,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c029.mp4,S04_F04_c029.mp4,5.333,15,640x480,80,6b307d6023822f9f5ba2c4e0722ab510fe4536da6cce8b3254edd0115e880c5b,,train,train,train
S04_F04_c030,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c030.mp4,S04_F04_c030.mp4,5.067,15,640x480,76,2322cc7c9765e02538a5924bd219d23d8aa173f0903bfc02bc2dce5dc7c75040,,train,train,val
S04_F04_c031,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c031.mp4,S04_F04_c031.mp4,5.733,15,640x480,86,11b00496a1f61794e65c0b3bbecc416413b7ae06b6b70a10c8a30978c1e06222,,train,train,train
S04_F04_c032,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c032.mp4,S04_F04_c032.mp4,5.4,15,640x480,81,ab88fcec301087dbbe8db0a6c7249ae36a558319f3254f7c93d6b8061aa91ea3,,train,train,test
S04_F04_c033,S04_F04,P01,raw/clips/classroom/S04_F04/S04_F04_c033.mp4,S04_F04_c033.mp4,6,15,640x480,90,539ba4392f934a76b2f586997ab8dc0cb34e48c476b1ce16a05300c85c9801ed,,train,train,val
S04_F04_c034,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c034.mp4,S04_F04_c034.mp4,5.467,15,640x480,82,2e4dc20f9e03386fb6796517a19825d7c814fdd707e96a3d6f256df8655405fd,,train,train,train
S04_F04_c035,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c035.mp4,S04_F04_c035.mp4,5.2,15,640x480,78,5a32c05880f40bdc9450d4e36860a308dccfba721dbb0d58ccdd76da5cb4952e,,train,train,train
S04_F04_c036,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c036.mp4,S04_F04_c036.mp4,6.133,15,640x480,92,e49198eb39582586719fb63da6641e3d4cd3c252641521caf9c7631905938aa3,,train,train,train
S04_F04_c037,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c037.mp4,S04_F04_c037.mp4,6.333,15,640x480,95,0a203e96c8893f90e90f5f6bf6e62a335da0e5bcf995d874fce981a73bc205ec,,train,train,val
S04_F04_c038,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c038.mp4,S04_F04_c038.mp4,7,15,640x480,105,fe158455e2ef6ea9c82d43410b6714d8522f07e2d5e2a23b8da419c4ca625dea,,train,train,val
S04_F04_c039,S04_F04,P02,raw/clips/classroom/S04_F04/S04_F04_c039.mp4,S04_F04_c039.mp4,5.867,15,640x480,88,f9a542a1cbf33e5f5d6e72eb547654efcb00b9f455773c8b7f366a46c751d173,,train,train,test
S04_F04_c040,S04_F04,P06,raw/clips/classroom/S04_F04/S04_F04_c040.mp4,S04_F04_c040.mp4,5.667,15,640x480,85,28ab329419050164817faa1782f5263809a5c2152eb211815e50eaaf5ba94642,,train,train,train
